   0.000 -100.000    0.000    0.000  100.000 -100.000    0.000    0.000    0.000    0.000 
   0.000  100.000    0.000    0.000 -100.000 -100.000    0.000    0.000    0.000    0.000 
  11.163  -13.149   27.377    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.165   41.646  -31.809    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.165  -13.146   27.460    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.167   41.432  -31.887    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.167  -13.143   27.544    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.169   41.219  -31.965    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.169  -13.140   27.627    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.172   41.005  -32.043    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.172  -13.137   27.710    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.174   40.792  -32.121    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.174  -13.134   27.794    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.176   40.578  -32.199    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.176  -13.131   27.877    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.178   40.365  -32.277    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.178  -13.129   27.961    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.180   40.151  -32.355    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.180  -13.126   28.044    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.183   39.938  -32.433    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.183  -13.123   28.127    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.185   39.724  -32.511    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.185  -13.120   28.211    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.187   39.511  -32.589    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.187  -13.117   28.294    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.189   39.297  -32.667    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.189  -13.114   28.377    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.191   39.084  -32.745    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.191  -13.111   28.461    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.194   38.871  -32.823    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.194  -13.108   28.544    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.196   38.657  -32.901    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.196  -13.105   28.628    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.198   38.444  -32.979    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.198  -13.102   28.711    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.200   38.230  -33.057    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.200  -13.100   28.794    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.202   38.017  -33.135    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.202  -13.097   28.878    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.205   37.803  -33.213    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.205  -13.094   28.961    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.207   37.590  -33.291    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.207  -13.091   29.045    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.209   37.376  -33.368    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.209  -13.088   29.128    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.211   37.163  -33.446    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.211  -13.085   29.211    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.213   36.949  -33.524    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.213  -13.082   29.295    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.216   36.736  -33.602    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.216  -13.079   29.378    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.218   36.522  -33.680    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.218  -13.076   29.462    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.220   36.309  -33.758    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.220  -13.073   29.545    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.222   36.095  -33.836    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.222  -13.070   29.628    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.224   35.882  -33.914    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.224  -13.068   29.712    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.227   35.668  -33.992    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.227  -13.065   29.795    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.229   35.455  -34.070    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.229  -13.062   29.879    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.231   35.242  -34.148    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.231  -13.059   29.962    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.233   35.028  -34.226    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.233  -13.056   30.045    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.235   34.815  -34.304    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.235  -13.053   30.129    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.238   34.601  -34.382    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.238  -13.050   30.212    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.240   34.388  -34.460    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.240  -13.047   30.296    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.242   34.174  -34.538    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.242  -13.044   30.379    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.244   33.961  -34.616    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.244  -13.041   30.462    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.246   33.747  -34.694    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.246  -13.039   30.546    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.249   33.534  -34.772    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.249  -13.036   30.629    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.251   33.320  -34.850    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.251  -13.033   30.712    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.253   33.107  -34.928    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.253  -13.030   30.796    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.255   32.893  -35.006    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.255  -13.027   30.879    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.257   32.680  -35.084    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.257  -13.024   30.963    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.260   32.466  -35.162    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.260  -13.021   31.046    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.262   32.253  -35.240    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.262  -13.018   31.129    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.264   32.040  -35.318    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.264  -13.015   31.213    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.266   31.826  -35.396    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.266  -13.012   31.296    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.268   31.613  -35.474    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.268  -13.009   31.380    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.271   31.399  -35.552    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.271  -13.007   31.463    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.273   31.186  -35.630    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.273  -13.004   31.546    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.275   30.972  -35.708    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.275  -13.001   31.630    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.277   30.759  -35.786    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.277  -12.998   31.713    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.279   30.545  -35.864    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.279  -12.995   31.797    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.282   30.332  -35.942    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.282  -12.992   31.880    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.284   30.118  -36.020    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.284  -12.989   31.963    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.286   29.905  -36.098    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.286  -12.986   32.047    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.288   29.691  -36.176    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.288  -12.983   32.130    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.290   29.478  -36.254    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.290  -12.980   32.214    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.293   29.264  -36.332    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.293  -12.978   32.297    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.295   29.051  -36.410    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.295  -12.975   32.380    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.297   28.837  -36.488    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.297  -12.972   32.464    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.299   28.624  -36.566    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.299  -12.969   32.547    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.301   28.411  -36.644    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.301  -12.966   32.631    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.304   28.197  -36.722    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.304  -12.963   32.714    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.306   27.984  -36.800    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.306  -12.960   32.797    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.308   27.770  -36.878    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.308  -12.957   32.881    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.310   27.557  -36.956    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.310  -12.954   32.964    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.312   27.343  -37.033    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.312  -12.951   33.047    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.315   27.130  -37.111    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.315  -12.948   33.131    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.317   26.916  -37.189    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.317  -12.946   33.214    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.319   26.703  -37.267    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.319  -12.943   33.298    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.321   26.489  -37.345    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.321  -12.940   33.381    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.323   26.276  -37.423    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.323  -12.937   33.464    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.326   26.062  -37.501    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.326  -12.934   33.548    0.000    1.321   37.906    0.000   -0.000   -0.000    0.000 
  11.328   25.849  -37.579    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.328  -12.931   33.425    0.000    1.321  -34.115    0.000   -0.000   -0.000    0.000 
  11.330   25.635  -37.657    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.330  -12.928   33.350    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.332   25.422  -37.735    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.332  -12.925   33.275    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.334   25.209  -37.813    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.334  -12.922   33.200    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.337   24.995  -37.891    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.337  -12.919   33.125    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.339   24.782  -37.969    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.339  -12.917   33.050    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.341   24.568  -38.047    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.341  -12.914   32.975    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.343   24.355  -38.125    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.343  -12.911   32.900    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.345   24.141  -38.203    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.345  -12.908   32.825    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.348   23.928  -38.281    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.348  -12.905   32.749    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.350   23.714  -38.359    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.350  -12.902   32.674    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.352   23.501  -38.437    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.352  -12.899   32.599    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.354   23.287  -38.515    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.354  -12.896   32.524    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.356   23.074  -38.593    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.356  -12.893   32.449    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.359   22.860  -38.671    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.359  -12.890   32.374    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.361   22.647  -38.749    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.361  -12.887   32.299    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.363   22.433  -38.827    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.363  -12.885   32.224    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.365   22.220  -38.905    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.365  -12.882   32.149    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.367   22.006  -38.983    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.367  -12.879   32.074    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.370   21.793  -39.061    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.370  -12.876   31.999    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.372   21.580  -39.139    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.372  -12.873   31.924    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.374   21.366  -39.217    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.374  -12.870   31.849    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.376   21.153  -39.295    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.376  -12.867   31.774    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.378   20.939  -39.373    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.378  -12.864   31.699    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.381   20.726  -39.451    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.381  -12.861   31.624    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.383   20.512  -39.529    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.383  -12.858   31.549    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.385   20.299  -39.607    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.385  -12.855   31.474    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.387   20.085  -39.685    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.387  -12.853   31.399    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.389   19.872  -39.763    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.389  -12.850   31.323    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.392   19.658  -39.841    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.392  -12.847   31.248    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.394   19.445  -39.919    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.394  -12.844   31.173    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.396   19.231  -39.997    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.396  -12.841   31.098    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.398   19.018  -40.075    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.398  -12.838   31.023    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.400   18.804  -40.153    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.400  -12.835   30.948    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.403   18.591  -40.231    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.403  -12.832   30.873    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.405   18.378  -40.309    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.405  -12.829   30.798    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.407   18.164  -40.387    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.407  -12.826   30.723    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.409   17.951  -40.465    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.409  -12.824   30.648    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.411   17.737  -40.543    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.411  -12.821   30.573    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.414   17.524  -40.621    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.414  -12.818   30.498    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.416   17.310  -40.699    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.416  -12.815   30.423    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.418   17.097  -40.776    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.418  -12.812   30.348    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.420   16.883  -40.854    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.420  -12.809   30.273    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.422   16.670  -40.932    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.422  -12.806   30.198    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.425   16.456  -41.010    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.425  -12.803   30.123    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.427   16.243  -41.088    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.427  -12.800   30.048    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.429   16.029  -41.166    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.429  -12.797   29.972    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.431   15.816  -41.244    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.431  -12.794   29.897    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.433   15.602  -41.322    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.433  -12.792   29.822    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.436   15.389  -41.400    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.436  -12.789   29.747    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.438   15.175  -41.478    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.438  -12.786   29.672    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.440   14.962  -41.556    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.440  -12.783   29.597    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.442   14.749  -41.634    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.442  -12.780   29.522    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.444   14.535  -41.712    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.444  -12.777   29.447    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.447   14.322  -41.790    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.447  -12.774   29.372    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.449   14.108  -41.868    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.449  -12.771   29.297    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.451   13.895  -41.946    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.451  -12.768   29.222    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.453   13.681  -42.024    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.453  -12.765   29.147    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.455   13.468  -42.102    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.455  -12.763   29.072    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.458   13.254  -42.180    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.458  -12.760   28.997    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.460   13.041  -42.258    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.460  -12.757   28.922    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.462   12.827  -42.336    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.462  -12.754   28.847    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.464   12.614  -42.414    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.464  -12.751   28.772    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.466   12.400  -42.492    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.466  -12.748   28.697    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.469   12.187  -42.570    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.469  -12.745   28.622    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.471   11.973  -42.648    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.471  -12.742   28.546    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.473   11.760  -42.726    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.473  -12.739   28.471    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.475   11.547  -42.804    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.475  -12.736   28.396    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.477   11.333  -42.882    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.477  -12.733   28.321    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.480   11.120  -42.960    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.480  -12.731   28.246    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.482   10.906  -43.038    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.482  -12.728   28.171    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.484   10.693  -43.116    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.484  -12.725   28.096    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.486   10.479  -43.194    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.486  -12.722   28.021    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.488   10.266  -43.272    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.488  -12.719   27.946    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.491   10.052  -43.350    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.491  -12.716   27.871    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.493    9.839  -43.428    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.493  -12.713   27.796    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.495    9.625  -43.506    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.495  -12.710   27.721    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.497    9.412  -43.584    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.497  -12.707   27.646    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.499    9.198  -43.662    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.499  -12.704   27.571    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
  11.502    8.985  -43.740    0.000  -97.031  -35.445    0.000    0.000    0.000    0.000 
  11.502  -12.702   27.496    0.000    1.321  -34.115    0.000   -0.000    0.000    0.000 
